,AREA,INT_SQFT,DIST_MAINROAD,N_BEDROOM,N_BATHROOM,N_ROOM,SALE_COND,PARK_FACIL,UTILITY_AVAIL,STREET,QS_ROOMS,QS_BATHROOM,QS_BEDROOM,QS_OVERALL,BUILDTYPE_Commercial,BUILDTYPE_House,BUILDTYPE_Others,MZZONE_A,MZZONE_C,MZZONE_I,MZZONE_RH,MZZONE_RL,MZZONE_RM,YEAR_BUILD,AGE_BUILD,Actual_price,Predicted_price,YEAR_SALE,YEARS_PASSED,Today_price
3336,4,1789,98,2,1,4,5,1,3,3,3.9,2.1,3.2,2.88,0,0,1,0,0,0,0,0,1,1979,31,13205258.00000001,13013060.0,2010,12,23369586
5208,3,1168,80,1,1,3,2,0,3,1,2.4,4.5,3.6,3.6,1,0,0,0,0,0,1,0,0,2003,7,12673480.999999978,12599442.0,2010,12,22626787
3400,5,1609,191,2,1,4,2,0,3,2,2.2,4.6,4.8,3.96,0,1,0,0,0,0,0,1,0,1979,30,9211092.999999987,9471203.0,2009,13,17859365
6445,5,2172,134,3,2,5,2,1,3,2,3.7,3.1,3.2,3.32,0,0,1,0,0,0,0,0,1,1994,17,13587348.000000019,13854919.0,2011,11,23696613
21,3,931,96,1,1,3,3,1,1,2,4.2,3.1,3.1,3.43,0,0,1,0,0,0,0,1,0,1986,22,9461549.00000001,9588459.0,2008,14,18984492
1235,3,782,192,1,1,2,1,0,2,2,3.2,4.2,3.8,3.78,0,0,1,0,0,0,0,1,0,1981,32,7645457.999999994,7493331.5,2013,9,11624616
6135,2,693,84,1,1,2,3,0,3,3,4.4,4.5,3.3,3.87,0,0,1,0,1,0,0,0,0,1990,20,6560130.999999996,6421071.5,2010,12,11531321
5522,4,1649,121,2,1,4,1,1,3,3,5.0,3.8,2.9,3.83,1,0,0,1,0,0,0,0,0,1980,26,13601388.000000013,13972936.0,2006,16,30501166
3858,5,1731,156,2,1,4,5,0,2,3,4.1,2.2,2.7,2.97,0,0,1,0,0,0,0,1,0,2003,7,11879591.000000004,12304736.0,2010,12,22097537
3868,1,1256,198,1,1,3,4,0,3,1,2.3,4.1,5.0,3.92,1,0,0,0,0,0,1,0,0,1999,12,9806291.999999993,10027004.0,2011,11,17149579
913,2,1291,112,2,2,4,5,0,3,3,3.4,2.0,3.2,3.02,0,0,1,0,0,1,0,0,0,1984,23,10493835.0,10160866.0,2007,15,21123710
214,2,878,16,1,1,3,1,1,3,2,5.0,3.3,5.0,4.66,0,1,0,1,0,0,0,0,0,1989,19,6685084.999999995,7252798.0,2008,14,14360043
3818,4,1943,68,3,2,5,5,0,1,3,3.4,2.0,2.2,2.41,0,0,1,0,0,0,1,0,0,1968,40,11291413.999999998,11523809.0,2008,14,22816353
2473,3,876,35,1,1,3,5,1,3,3,3.3,5.0,4.8,4.43,0,0,1,0,0,0,0,0,1,1976,34,10668630.00000001,10644637.0,2010,12,19116238
7076,7,1921,188,2,1,5,2,1,3,3,4.8,2.7,3.7,3.78,1,0,0,0,0,0,0,0,1,1998,15,23980067.0,24207624.0,2013,9,37553970
6098,4,1607,85,2,1,4,2,1,2,2,2.5,3.1,4.0,3.22,1,0,0,0,0,0,0,1,0,1986,21,15800526.999999972,15785858.0,2007,15,32817665
6646,4,1634,198,2,1,4,4,1,1,1,4.3,3.1,4.3,3.76,0,1,0,0,0,0,1,0,0,1988,17,9435814.999999985,9603852.0,2005,17,22012204
6893,5,2156,54,3,2,5,4,0,3,2,3.0,4.5,4.0,3.85,0,1,0,0,0,0,0,0,1,1997,12,12045107.999999987,12092822.0,2009,13,22802819
4953,6,1927,75,2,1,5,5,0,3,1,4.2,3.0,4.8,4.14,0,0,1,0,0,0,0,0,1,1979,30,15070373.000000002,14920685.0,2009,13,28135176
3485,6,1618,158,1,1,4,4,1,3,1,4.0,4.5,2.1,3.365,0,1,0,0,0,0,1,0,0,1980,28,11415680.000000019,11666255.0,2008,14,23098386
1328,7,1921,134,2,1,5,2,1,3,2,3.3,3.4,5.0,4.09,1,0,0,0,0,0,1,0,0,1981,28,21871842.999999974,21915156.0,2009,13,41324295
3691,2,1109,5,1,1,3,2,1,1,2,3.6,2.9,3.4,3.36,0,1,0,0,0,0,0,0,1,1975,36,10411210.999999989,10576315.0,2011,11,18089087
5787,7,1915,195,2,1,5,3,1,3,2,3.6,3.4,3.8,3.64,0,0,1,0,0,0,0,0,1,1970,38,16245454.000000028,15857348.0,2008,14,31396464
5718,2,1064,75,1,1,3,1,0,3,3,3.6,3.7,4.4,4.02,1,0,0,0,0,0,0,0,1,2000,11,14768466.000000022,14378644.0,2011,11,24592360
1242,3,895,193,1,1,3,3,1,3,3,2.0,2.8,4.5,3.07,0,0,1,0,0,0,0,1,0,1986,23,9867068.999999983,9842446.0,2009,13,18559399
6132,5,1471,19,2,1,4,4,1,3,3,4.0,2.9,2.1,2.91,0,0,1,0,0,0,0,0,1,1998,13,11861668.999999981,12104314.0,2011,11,20702484
197,5,2344,71,4,2,6,3,0,3,3,4.9,3.2,4.4,4.19,1,0,0,0,0,0,0,0,1,1986,24,19943173.000000015,19671052.0,2010,12,35326383
6231,1,652,128,1,1,2,2,0,2,1,3.1,2.3,2.7,2.7,0,0,1,0,0,0,0,1,0,1975,35,5379000.000000001,5215765.5,2010,12,9366765
6421,7,1727,30,1,1,4,1,1,3,3,3.6,2.7,3.3,3.24,1,0,0,0,0,0,1,0,0,1981,26,20682605.99999998,20014162.0,2007,15,41608005
910,5,1838,157,3,2,5,3,0,3,2,5.0,2.4,3.0,3.42,0,1,0,0,0,0,1,0,0,1993,16,9882605.999999994,10154666.0,2009,13,19148137
6653,3,1002,132,1,1,3,5,1,3,2,5.0,4.7,3.2,4.34,0,0,1,0,0,0,1,0,0,1983,26,9667258.000000006,9697304.0,2009,13,18285712
6692,3,862,124,1,1,3,1,0,1,1,3.2,3.0,3.5,3.21,0,1,0,0,0,0,0,0,1,1991,20,7479168.000000001,7626593.0,2011,11,13044062
68,2,1021,176,1,1,3,4,0,3,2,3.5,4.8,2.5,3.26,1,0,0,0,0,1,0,0,0,2004,5,12210141.000000011,11935216.0,2009,13,22505629
2603,1,1335,186,2,2,4,5,1,1,1,3.8,2.8,4.1,3.62,0,0,1,0,0,0,1,0,0,1980,30,8340913.999999996,8596449.0,2010,12,15437987
3662,4,1950,126,3,2,5,3,1,1,3,3.3,3.0,3.7,3.29,0,1,0,0,0,0,1,0,0,1995,11,11688707.999999985,11728548.0,2006,16,25601949
1958,1,1023,154,1,1,3,1,1,3,3,2.0,3.6,3.8,3.2,0,0,1,0,0,1,0,0,0,1999,11,7741688.000000001,7816869.5,2010,12,14037974
3385,1,521,51,1,1,2,1,0,1,1,4.1,4.2,2.7,3.57,0,0,1,1,0,0,0,0,0,1985,24,2253935.000000001,2749338.5,2009,13,5184287
2361,3,1021,85,1,1,3,3,0,2,2,2.9,4.7,2.2,3.41,0,0,1,0,0,0,0,0,1,1980,32,9704874.999999994,9705224.0,2012,10,15808787
799,7,1884,181,2,1,5,3,1,2,1,2.0,2.1,4.4,3.105,0,1,0,0,0,0,0,0,1,1999,15,14780231.999999978,14593379.0,2014,8,21561067
1518,6,1711,7,1,1,4,2,1,1,1,4.0,2.3,4.5,3.775,0,1,0,0,0,0,1,0,0,1985,29,11664671.00000001,11876990.0,2014,8,17547723
6818,1,1548,165,2,2,4,2,1,3,3,4.3,3.3,3.8,3.8,0,1,0,0,0,1,0,0,0,2001,9,9141694.000000017,9077582.0,2010,12,16302033
1653,5,2087,31,3,2,5,1,1,2,3,5.0,4.4,3.3,4.14,0,1,0,0,0,0,1,0,0,2006,5,12176545.0,12265487.0,2011,11,20978145
6972,5,2454,99,4,2,6,2,1,3,2,4.3,3.2,3.8,3.77,0,1,0,0,0,0,0,1,0,1994,17,13417033.999999978,13176553.0,2011,11,22536377
222,5,2342,69,4,2,6,5,1,3,2,4.1,3.8,2.6,3.41,0,1,0,0,0,0,0,1,0,2004,7,13646866.99999998,13682487.0,2011,11,23401696
1014,3,714,92,1,1,2,3,1,3,2,4.2,4.1,4.2,4.16,0,1,0,0,0,0,0,1,0,1997,13,8381153.999999998,8317372.5,2010,12,14936806
4495,2,1130,73,1,1,3,3,1,3,3,3.2,3.4,4.1,3.69,0,0,1,1,0,0,0,0,0,1988,19,9294689.000000011,8973314.0,2007,15,18654875
3659,5,2224,189,4,2,6,2,1,3,3,3.4,3.1,4.4,3.71,0,1,0,0,0,0,0,1,0,1980,29,13062750.999999989,12842945.0,2009,13,24217288
1504,5,2404,71,4,2,6,1,1,2,2,2.2,3.4,4.1,3.32,0,0,1,0,0,0,0,1,0,2000,8,14310550.999999996,14275159.0,2008,14,28263838
3399,3,969,60,1,1,3,5,0,3,3,4.4,2.0,2.8,2.96,1,0,0,0,0,0,0,1,0,1983,24,12896691.000000015,12860472.0,2007,15,26735997
4141,1,602,0,1,1,2,5,0,3,2,3.8,2.2,4.7,3.68,0,0,1,0,0,0,0,0,1,1983,26,7006347.999999998,6694928.0,2009,13,12624285
2438,7,1515,164,1,1,4,5,1,3,2,2.4,3.5,4.8,3.755,0,0,1,0,0,0,1,0,0,1980,30,13359471.999999996,13146755.0,2010,12,23609683
1692,3,838,33,1,1,3,1,1,3,3,2.8,4.4,4.3,3.89,1,0,0,0,0,0,0,0,1,1970,37,12792083.000000007,12884803.0,2007,15,26786580
4638,3,857,176,1,1,3,5,1,3,3,2.5,2.3,3.6,2.75,0,0,1,0,0,0,0,0,1,1979,31,10630458.999999993,10558920.0,2010,12,18962303
5910,5,1696,35,2,1,4,4,1,3,2,2.5,4.5,2.1,2.94,0,1,0,0,0,0,1,0,0,1994,16,10273110.0,10481107.0,2010,12,18822562
6302,4,1601,36,2,1,4,1,1,3,2,2.0,2.5,3.8,2.77,1,0,0,0,0,1,0,0,0,1971,37,13691261.999999998,13956902.0,2008,14,27633711
4481,1,614,2,1,1,2,5,0,1,3,5.0,4.3,2.9,3.95,1,0,0,0,0,0,1,0,0,1968,41,7381516.999999999,7331912.0,2009,13,13825413
1163,5,1339,26,2,1,4,3,1,3,3,3.5,3.0,3.8,3.47,0,0,1,0,0,0,0,0,1,2005,6,11738698.000000006,11849475.0,2011,11,20266623
5005,7,1822,121,2,1,5,4,0,2,3,2.7,3.4,5.0,3.91,0,0,1,0,0,0,0,0,1,1996,16,15802693.999999981,15725574.0,2012,10,25615302
6384,7,1869,143,2,1,5,3,1,3,1,3.6,2.5,3.6,3.325,1,0,0,0,0,0,0,0,1,1970,39,22326003.000000007,22154546.0,2009,13,41775700
6266,6,1965,156,2,1,5,1,0,3,3,4.4,4.5,4.5,4.465,1,0,0,0,0,0,0,0,1,1985,22,23061858.000000015,23506776.0,2007,15,48868899
2389,6,1964,156,2,1,5,5,0,3,2,4.5,3.9,4.7,4.43,0,0,1,0,0,0,1,0,0,1968,41,14210941.000000015,14403732.0,2009,13,27160384
4886,3,1067,101,1,1,3,1,1,1,2,3.4,2.5,3.2,2.98,0,1,0,0,0,0,0,1,0,1987,20,9202293.999999994,9305728.0,2007,15,19345940
1227,6,1538,94,1,1,4,3,0,3,1,2.7,3.7,3.0,3.07,0,1,0,0,0,0,1,0,0,1971,37,10043913.000000015,10074719.0,2008,14,19947254
2885,3,1176,94,1,1,3,5,0,3,3,2.8,4.3,2.7,3.37,0,1,0,0,0,0,1,0,0,2008,4,9585170.000000011,9524190.0,2012,10,15513901
4625,1,1676,66,2,2,4,4,0,3,2,3.9,4.3,2.2,3.34,1,0,0,0,1,0,0,0,0,1965,47,10811063.000000007,11018581.0,2012,10,17948107
2852,5,1975,78,3,2,5,1,1,3,2,2.2,2.8,2.9,2.66,0,1,0,0,0,0,1,0,0,1993,18,10619682.999999987,11081282.0,2011,11,18952752
181,5,1778,94,3,2,5,2,0,3,3,3.1,3.9,4.4,3.86,0,0,1,0,0,0,0,1,0,2003,8,11493243.99999998,11795986.0,2011,11,20175139
5013,3,1163,136,1,1,3,2,1,3,3,3.8,4.9,2.1,3.73,0,1,0,0,0,0,0,0,1,1996,16,11308475.99999999,11427611.0,2012,10,18614374
5474,7,1536,6,1,1,4,2,0,3,1,2.1,4.2,3.9,3.435,0,1,0,0,0,0,0,0,1,1992,21,11532008.999999981,11484094.0,2013,9,17815599
5407,1,511,49,1,1,2,1,1,2,1,3.4,5.0,4.6,4.36,0,1,0,0,0,0,0,0,1,1996,15,6926852.999999997,6584341.0,2011,11,11261457
1748,3,1234,6,2,1,4,1,0,3,2,2.4,4.7,4.9,4.07,1,0,0,0,0,0,0,0,1,1975,37,14222992.999999987,14566377.0,2012,10,23727093
4194,1,1069,177,1,1,3,3,0,2,1,2.1,4.5,4.7,3.86,0,0,1,0,1,0,0,0,0,1971,41,4926810.000000004,5049699.5,2012,10,8225428
5579,2,753,55,1,1,2,5,1,3,3,3.5,4.4,4.3,4.08,0,0,1,0,0,1,0,0,0,1999,9,9025408.999999985,9256215.0,2008,14,18326672
6609,3,1032,33,1,1,3,2,1,1,2,2.8,4.4,3.7,3.71,0,0,1,0,0,0,0,0,1,2004,4,10903473.999999996,10803093.0,2008,14,21389385
4117,6,1742,9,1,1,4,5,1,3,2,4.3,4.9,2.5,3.73,1,0,0,0,0,0,0,0,1,1967,41,21927150.999999985,21893848.0,2008,14,43348321
3904,3,926,13,1,1,3,1,0,1,3,3.5,2.4,4.7,3.42,1,0,0,0,0,0,0,0,1,1986,27,12405504.000000011,12344887.0,2013,9,19150971
2075,3,980,124,1,1,3,1,1,3,3,4.0,2.9,4.8,3.8,0,0,1,0,0,0,0,0,1,1971,40,10426295.000000013,10263808.0,2011,11,17554594
5465,1,1314,199,1,1,3,2,0,1,1,4.1,3.2,4.7,4.07,0,0,1,0,0,0,0,0,1,1982,30,8067513.999999997,8064880.5,2012,10,13136840
4863,2,836,117,1,1,3,4,0,1,3,3.5,3.5,2.9,3.2,1,0,0,0,0,1,0,0,0,1976,31,10506194.000000019,10768552.0,2007,15,22387046
4332,5,1304,199,1,1,3,3,1,3,2,5.0,4.9,3.0,4.17,0,1,0,0,0,0,1,0,0,1998,10,9258941.000000006,9371364.0,2008,14,18554659
2666,3,768,130,1,1,2,5,1,3,3,3.8,4.4,5.0,4.4,0,0,1,0,0,0,0,0,1,1997,11,10722935.000000017,10368229.0,2008,14,20528384
4175,1,939,169,1,1,3,4,1,2,1,3.3,4.6,5.0,4.37,0,1,0,0,1,0,0,0,0,1986,24,5699356.0,5649955.5,2010,12,10146508
2820,5,1504,22,2,1,4,1,1,2,2,4.7,3.7,4.7,4.4,0,1,0,0,0,0,0,1,0,1986,22,10253470.999999989,10157823.0,2008,14,20111794
1326,5,1875,22,3,2,5,1,0,2,2,2.7,4.6,2.1,3.03,0,1,0,0,0,0,1,0,0,2004,6,9767588.99999999,10130774.0,2010,12,18193414
385,3,1243,164,2,1,4,2,1,3,3,2.7,3.5,4.1,3.44,1,0,0,0,0,0,0,1,0,2004,9,16037479.999999985,16482304.0,2013,9,25569463
4605,6,1643,197,1,1,4,1,1,3,2,4.0,2.5,3.2,3.305,0,1,0,0,0,0,0,1,0,1977,31,12658551.000000017,12639253.0,2008,14,25024856
3725,6,1626,27,1,1,4,2,1,1,3,3.8,3.5,4.5,4.005,0,0,1,0,0,0,1,0,0,1970,38,13543974.00000001,13383032.0,2008,14,26497487
6894,4,1726,82,2,1,4,2,0,3,2,3.6,4.5,3.6,4.01,0,0,1,0,0,0,1,0,0,1962,43,9787673.999999989,9441317.0,2005,17,21639671
3611,3,973,155,1,1,3,5,1,3,1,4.6,3.6,5.0,4.32,0,0,1,0,0,0,0,1,0,1993,13,9823069.000000015,9695714.0,2006,16,21164527
5482,1,1352,51,2,2,4,4,0,3,1,2.2,4.4,4.6,3.82,0,1,0,0,0,0,0,0,1,1964,45,7546968.999999996,7719488.5,2009,13,14556246
6889,3,1006,38,1,1,3,3,0,1,3,5.0,2.1,3.5,3.39,0,1,0,0,0,0,1,0,0,1993,22,8079403.0000000065,8310229.0,2015,7,11693326
2656,3,755,67,1,1,2,1,0,2,1,3.2,2.3,5.0,3.38,0,1,0,0,0,0,0,0,1,1994,14,7440277.000000002,7254977.0,2008,14,14364358
3496,2,816,21,1,1,3,3,0,1,3,2.6,4.5,2.2,2.78,0,1,0,1,0,0,0,0,0,1997,13,5989213.999999999,6493620.5,2010,12,11661609
3570,5,2049,7,3,2,5,4,0,2,2,2.8,2.3,3.2,2.81,0,1,0,0,0,0,1,0,0,1998,11,10600546.999999987,10636722.0,2009,13,20057125
2828,1,1429,108,2,2,4,3,1,2,1,3.0,4.3,3.4,3.55,1,0,0,0,0,0,0,0,1,1976,34,13155577.00000001,13084290.0,2010,12,23497504
2140,2,1033,200,1,1,3,1,1,3,1,4.5,2.1,4.9,4.22,0,0,1,0,0,1,0,0,0,1977,30,8371689.9999999935,8259953.0,2007,15,17171849
5496,1,677,178,1,1,2,2,1,3,1,4.6,4.0,4.5,4.38,1,0,0,0,1,0,0,0,0,1965,47,5976878.000000004,5970058.5,2012,10,9724596
4351,7,1929,180,2,1,5,5,0,2,2,4.4,4.8,2.7,3.735,0,1,0,0,0,0,1,0,0,1999,8,13892573.000000002,13636113.0,2007,15,28348499
5480,4,1760,56,2,1,4,4,1,1,2,4.3,4.1,4.9,4.39,0,1,0,0,0,0,0,1,0,1955,55,10395662.999999983,10540046.0,2010,12,18928408
6714,2,1144,81,1,1,3,1,1,2,1,4.3,2.1,3.1,3.26,0,1,0,0,0,0,1,0,0,1993,18,9139601.999999994,9134603.0,2011,11,15623271
1578,7,1829,31,2,1,5,2,1,3,2,2.6,4.6,2.4,3.01,0,1,0,0,0,0,0,0,1,1999,8,14968970.999999983,15031974.0,2007,15,31250394
4999,1,1367,171,2,2,4,4,0,2,2,3.6,4.7,3.3,3.81,0,0,1,1,0,0,0,0,0,1991,19,6407036.999999997,6485024.5,2010,12,11646172
136,3,885,122,1,1,3,2,0,1,1,4.6,2.7,2.1,3.09,0,1,0,0,0,0,0,0,1,1981,32,7539940.999999999,7654026.0,2013,9,11873906
5100,6,1614,162,1,1,4,4,1,1,2,3.0,2.3,3.0,2.825,0,1,0,0,0,0,1,0,0,1975,33,11784680.999999985,11937219.0,2008,14,23634877
5130,7,1944,161,2,1,5,5,0,3,2,4.3,2.7,2.9,3.27,0,0,1,0,0,0,0,1,0,2002,11,15434287.999999989,15512157.0,2013,9,24064446
3722,1,1047,18,1,1,3,2,0,3,3,3.3,2.8,4.9,3.79,0,1,0,0,0,1,0,0,0,1992,18,6436026.000000002,6648005.5,2010,12,11938862
4233,6,1569,187,1,1,4,1,1,2,1,2.2,3.1,3.5,2.945,0,1,0,0,0,0,0,1,0,1976,32,11635719.999999987,12038924.0,2008,14,23836246
3153,5,2158,118,3,2,5,2,0,3,2,3.5,4.5,2.2,3.28,0,1,0,0,0,0,1,0,0,1979,29,10339218.999999993,10380715.0,2008,14,20553105
5020,5,1721,5,2,1,4,3,0,3,3,2.9,3.6,2.7,3.03,0,1,0,0,0,0,0,0,1,2003,6,11211983.999999989,11227527.0,2009,13,21171176
4774,5,1858,75,3,2,5,3,1,3,2,2.7,2.1,4.4,3.2,1,0,0,0,0,0,0,1,0,2005,5,17064520.0,17353254.0,2010,12,31163950
800,3,1063,187,1,1,3,5,1,1,1,3.0,2.0,2.4,2.42,0,0,1,0,0,0,0,1,0,1981,30,9706407.0,9838974.0,2011,11,16827984
3206,4,1644,139,2,1,4,5,0,2,2,4.2,4.2,3.4,3.96,0,0,1,0,0,0,0,0,1,1979,33,11414232.000000015,11383190.0,2012,10,18542017
1409,3,910,178,1,1,3,4,1,3,2,3.5,2.5,2.1,2.68,0,1,0,0,0,0,0,0,1,1983,23,9535327.000000015,9427569.0,2006,16,20579200
3690,6,1883,121,2,1,5,5,0,3,1,3.5,4.8,4.5,4.225,0,1,0,0,0,0,0,0,1,1995,15,13782732.999999998,13831183.0,2010,12,24838817
2577,5,2443,130,4,2,6,5,1,3,3,2.3,3.1,2.2,2.5,0,0,1,0,0,0,0,1,0,1996,12,15349437.000000006,15060069.0,2008,14,29817906
1347,2,712,118,1,1,2,2,1,3,2,3.6,4.6,3.3,3.65,1,0,0,0,0,0,1,0,0,1998,11,11147710.0,10591879.0,2009,13,19972567
3382,4,1997,7,3,2,5,2,0,2,2,3.7,2.5,2.1,2.68,0,0,1,1,0,0,0,0,0,1960,51,8861391.999999998,8407225.0,2011,11,14379207
57,7,1894,187,2,1,5,1,1,3,3,2.0,3.7,4.4,3.505,0,1,0,0,0,0,0,1,0,1968,45,14118318.999999987,14053093.0,2013,9,21800959
4013,5,2461,198,4,2,6,2,0,2,2,3.7,3.3,4.7,3.98,0,1,0,0,0,0,1,0,0,2005,6,11962560.999999994,11447005.0,2011,11,19578263
1947,1,1587,117,2,2,4,4,1,3,1,4.3,4.4,2.4,3.57,1,0,0,0,0,1,0,0,0,1979,32,12011687.999999983,11696691.0,2011,11,20005310
6428,3,993,89,1,1,3,5,1,3,2,4.4,4.9,3.1,4.21,0,1,0,0,0,0,0,0,1,1996,17,10576545.000000004,10411331.0,2013,9,16151391
4058,1,1475,86,2,2,4,5,0,3,2,3.6,4.0,2.7,3.36,0,1,0,0,0,0,0,1,0,1990,21,8876987.000000006,8416691.0,2011,11,14395397
5904,4,1874,154,3,2,5,1,1,2,1,2.2,4.2,3.0,3.34,1,0,0,0,1,0,0,0,0,1978,26,14788932.000000002,14851661.0,2004,18,35742293
2411,3,768,87,1,1,2,2,0,2,1,4.7,3.7,2.6,3.67,0,1,0,0,0,0,0,1,0,2001,10,7027132.999999994,6950545.0,2011,11,11887790
4350,1,1350,5,2,2,4,4,1,1,2,2.9,3.5,2.4,2.88,0,0,1,0,1,0,0,0,0,1984,26,7393114.000000005,7605377.0,2010,12,13658164
1731,5,2277,181,4,2,6,3,1,3,3,2.4,4.6,4.1,3.74,0,0,1,0,0,0,0,1,0,1981,29,13949424.999999987,14049260.0,2010,12,25230452
2025,5,1438,143,2,1,4,3,1,3,2,2.5,3.7,3.6,3.3,1,0,0,0,0,0,0,1,0,1986,26,14156868.999999994,14282076.0,2012,10,23263996
5364,3,849,120,1,1,3,3,0,2,1,2.4,3.6,2.1,2.79,1,0,0,0,0,0,0,0,1,1996,13,11331514.99999999,11597147.0,2009,13,21868150
1316,1,1257,35,1,1,3,1,1,2,2,4.9,3.7,4.5,4.38,0,0,1,0,0,0,1,0,0,1986,23,8686968.999999994,8592630.0,2009,13,16202685
5415,7,1669,193,1,1,4,1,0,3,1,3.4,4.6,4.8,4.33,0,0,1,0,0,0,0,1,0,2000,13,12430571.999999989,12504898.0,2013,9,19399201
1056,3,1243,77,2,1,4,5,0,3,2,3.6,4.2,2.1,3.39,0,1,0,0,0,0,0,1,0,1991,21,9895471.000000004,9666096.0,2012,10,15745051
3486,4,1645,186,2,1,4,3,0,3,3,3.5,3.4,2.0,3.01,0,1,0,0,0,0,0,1,0,1962,44,9686788.99999999,9610156.0,2006,16,20977765
3225,1,1321,61,1,1,3,2,1,1,3,4.9,2.2,4.8,4.05,0,1,0,0,0,0,0,0,1,2003,8,10116579.000000006,10175062.0,2011,11,17402809
2263,7,1866,88,2,1,5,1,1,2,3,2.1,2.1,4.1,3.0,0,0,1,0,0,0,0,0,1,1986,25,16446515.00000002,16209137.0,2011,11,27723124
3458,6,1648,145,1,1,4,3,0,3,3,4.6,4.0,4.7,4.49,0,0,1,0,0,0,0,1,0,1998,10,14174774.000000013,13664648.0,2008,14,27055068
259,3,1159,90,1,1,3,2,1,1,3,4.3,3.3,2.6,3.39,0,1,0,0,0,0,1,0,0,1974,36,9425312.000000006,9461633.0,2010,12,16991733
2495,3,801,140,1,1,3,2,0,2,1,2.7,4.9,4.3,4.06,1,0,0,0,0,0,0,0,1,1972,39,10611154.999999983,10997942.0,2011,11,18810213
1528,6,1823,45,2,1,5,5,0,2,2,4.0,3.7,2.0,3.5032537884152344,0,0,1,0,0,0,1,0,0,1991,21,14082423.000000017,14377601.0,2012,10,23419597
2300,6,1936,199,2,1,5,5,0,2,3,5.0,2.8,2.3,3.37,1,0,0,0,0,0,1,0,0,1980,27,22216107.000000037,21833672.0,2007,15,45390635
3896,1,943,145,1,1,3,4,1,2,2,4.9,3.9,2.3,3.56,1,0,0,0,0,1,0,0,0,1983,26,9303089.999999993,9107516.0,2009,13,17173579
4613,4,1685,105,2,1,4,3,1,3,1,3.5,3.3,2.5,3.11,0,0,1,0,0,0,0,1,0,1961,47,10305494.999999985,10482346.0,2008,14,20754328
457,5,2340,129,4,2,6,5,1,3,2,3.7,3.0,4.6,3.85,0,0,1,0,0,0,1,0,0,1991,20,13802780.999999998,13686194.0,2011,11,23408036
2866,3,1266,50,2,1,4,2,0,1,3,2.9,4.4,4.8,4.07,1,0,0,0,0,0,1,0,0,1991,24,14090883.00000001,14045080.0,2015,7,19762838
3791,2,927,175,1,1,3,2,0,2,2,5.0,2.5,4.0,4.0,1,0,0,0,1,0,0,0,0,2006,6,10974137.999999981,10802969.0,2012,10,17596898
3492,5,1719,96,2,1,4,1,1,3,2,2.6,2.9,2.1,2.49,0,1,0,0,0,0,0,0,1,1999,10,11057919.00000001,11306330.0,2009,13,21319771
5411,1,703,171,1,1,2,5,1,1,3,4.3,3.8,4.0,4.03,0,1,0,0,0,0,1,0,0,2003,8,7660448.9999999935,7577677.5,2011,11,12960400
2326,4,1922,168,3,2,5,4,0,3,2,4.4,4.0,2.3,3.59,0,0,1,0,0,0,1,0,0,2000,11,11211537.000000017,10978241.0,2011,11,18776517
3881,2,1103,44,1,1,3,2,0,3,2,4.7,4.8,2.8,3.77,0,1,0,0,0,1,0,0,0,1999,11,7978641.999999995,8024127.5,2010,12,14410180
1714,5,1425,182,2,1,4,3,1,2,3,2.1,4.2,2.7,2.97,0,1,0,0,0,0,1,0,0,2006,5,10289253.000000015,10071434.0,2011,11,17225569
1077,4,1964,128,3,2,5,4,1,3,1,5.0,3.3,4.4,4.06,0,0,1,0,0,1,0,0,0,2005,5,11262659.000000007,10894865.0,2010,12,19565612
1499,1,1253,200,1,1,3,1,0,3,2,2.4,2.4,4.7,3.32,0,1,0,0,0,1,0,0,0,2004,7,6374808.000000001,6530921.0,2011,11,11170091
6833,2,991,9,1,1,3,2,1,3,2,3.9,3.9,4.5,4.2,0,0,1,0,0,0,1,0,0,1997,10,10067817.999999993,9858002.0,2007,15,20494078
4095,3,749,180,1,1,2,4,0,1,3,3.3,2.6,4.1,3.26,1,0,0,0,0,0,1,0,0,1987,22,9973000.999999996,10130542.0,2009,13,19102647
4322,3,749,70,1,1,2,2,0,3,1,4.2,3.5,2.0,3.26,1,0,0,0,0,0,0,0,1,1972,38,9784900.99999999,9555305.0,2010,12,17159954
6287,3,1082,0,1,1,3,1,1,3,3,3.9,2.6,4.4,3.53,0,1,0,0,0,0,0,1,0,1994,19,10180561.000000015,10274522.0,2013,9,15939155
600,1,1124,60,1,1,3,3,1,1,2,2.1,2.5,3.9,2.94,0,0,1,0,0,0,0,1,0,1971,41,8234266.999999994,8299465.5,2012,10,13518954
210,1,662,148,1,1,2,1,0,3,1,4.7,3.3,2.5,3.4,1,0,0,0,1,0,0,0,0,1973,38,4565613.000000001,4632278.5,2011,11,7922768
2617,5,2144,132,3,2,5,3,0,2,2,4.6,4.8,4.9,4.78,0,0,1,0,0,0,0,0,1,1996,14,13293834.999999994,12990319.0,2010,12,23328746
4215,4,1908,60,3,2,5,4,1,3,2,3.5,4.2,2.5,3.52,0,0,1,0,0,0,1,0,0,1995,12,12246664.999999983,11785259.0,2007,15,24500707
2169,5,1498,131,2,1,4,5,0,2,2,2.2,4.2,2.3,2.84,0,0,1,0,0,0,1,0,0,1983,27,9609601.999999983,9692515.0,2010,12,17406364
